simulation_id,mean_amplitude,std_amplitude,delta_power,theta_power,alpha_power,beta_power,gamma_power,entropy,line_length,mean_correlation,correlation_std,amplitude_ratio,frequency_change
11,57.110394782573294,23.049200769011463,0.7812863672992092,3.0040440489293436,0.5402135289559603,3.8314772991659862,7.208194015860468,0.36547876784944705,116.44929199071848,0.7900325437670556,0.11041880264895919,6.001586177945639,2.1164442850687246
12,46.86781766357512,6.772130653514657,0.5875940127577259,0.8201724809817524,1.1967860077982693,1.212061359318437,0.7431256330053876,0.5593162910811158,51.06715596033319,0.6212326110885547,0.17486530468618325,5.9311936989200404,1.1235142208340558
13,7.325392669369697,1.265292185290121,0.5000974263619697,0.4030902943267428,0.8998210394939117,1.5059694460286284,0.8604850741425308,0.9577144881430838,7.114102600918182,0.42458390515422634,0.2706376656136396,5.9311936989200404,1.1235142208340558
14,6.870667588688286,1.6196595114286751,0.5695604151997535,0.38072166369711385,0.8372742300639404,0.830774148154596,0.40934552530800383,0.7640475731514874,5.030712056274914,0.35487526011285614,0.11260095537182098,5.9311936989200404,1.1235142208340558
15,28.682943390388846,7.061775155029576,0.26090291381896485,0.6215251885494545,1.1197478803044787,1.4974996291725868,1.017223030195826,0.8546441153483536,20.367989911071444,0.3023751410068253,0.1434987229585825,5.9311936989200404,1.1235142208340558
16,58.172773023776195,31.031298103884303,1.192890536620572,3.1648545262074776,0.5516589058886041,1.9463153211595672,5.29205099807878,0.14815553306873117,134.85723477294079,0.92744588796092,0.19945586903641838,8.745913835229432,1.294947559632615
17,24.33252884776699,9.140025266678641,0.14320004563896963,0.36153104139133024,0.9218976664699206,1.1546122165000006,0.8948475412117973,0.7346919143851236,22.969904625265755,0.32569662170940217,0.21295003814499133,5.9311936989200404,1.1235142208340558
18,29.067720157763862,5.907293754397945,0.3359615039793208,0.2669441567559306,1.6537941456198688,1.3661687318617142,0.6791231522353912,0.781147721282067,16.834807776392363,0.4037290319717036,0.24086047506548267,5.9311936989200404,1.1235142208340558
19,11.09626374115128,1.1831507107953647,0.5333900807441031,0.47458183265201176,0.8549572857429926,0.9311968494558638,0.6091721791894348,0.5464556934570655,11.950099482718647,0.4646756317980441,0.12667109779335017,5.9311936989200404,1.1235142208340558
20,29.17202471659693,12.822981147019872,0.7350849051062333,0.7989057337780774,1.6468392907052574,1.555817488442624,0.9296700180402383,0.7838554583714765,40.90345286566003,0.36381028705544605,0.271790597497546,5.9311936989200404,1.1235142208340558
21,65.62673131079164,47.91521392962617,1.4041567775926815,2.1435181212774066,0.39051738744575415,2.1421929577251255,4.341085443484403,0.39093558037043813,122.13321333676745,0.7295092111041981,0.1023515604462131,4.127590785908219,0.3729465405511039
22,21.80983427136244,4.72606860265515,0.3879040940549144,0.779207517405381,1.9604677407503042,0.5402929063088052,0.9462968961637701,0.840946841371667,17.82858009685171,0.595055613844213,0.23945164366671093,5.9311936989200404,1.1235142208340558
23,52.8551501465063,45.10908167144075,1.8569192616431716,2.9641513688911902,0.5206335738360512,3.7523823339449907,6.0827995092775735,0.2070530012282647,92.54321929258553,0.8990553531439452,0.10678962589549362,2.1137042327639612,0.5949134975106783
24,61.65939431293561,10.17123579277936,0.5428052963390267,0.802928145021405,1.1223437433728405,1.0260392174290107,0.7728435830013991,0.7296252392520606,27.55391384988377,0.6295602846491422,0.15177198587978347,5.9311936989200404,1.1235142208340558
25,17.50809089144054,1.6369596159583235,0.728121522334345,0.6635742504429215,1.2946388079231357,0.979988981531819,0.6548529842800815,0.4951103129186518,16.18375347431269,0.4585342206145004,0.269238876806954,5.9311936989200404,1.1235142208340558
26,46.65922434285343,17.9274468603126,2.5329996156243997,1.5295453391079945,0.34932375221031664,2.510077829917747,2.818664251499923,0.2064515774012748,93.78440102469253,0.9168559805302318,0.1066470985167664,3.0834103205898518,1.1387110201302277
27,19.61548883750603,6.92821079152329,0.27422850276316335,0.24696911500787486,1.6112868952553874,0.6357129646312824,0.3312514876314338,0.6372819155527502,24.524530114146035,0.38159986210988034,0.1947396126506495,5.9311936989200404,1.1235142208340558
28,50.74587019472653,11.935663725303078,0.13234587049239013,1.0528813904948324,0.9546297397255245,0.9635134240836071,0.4450871207255354,0.8095221723682096,50.25934231837697,0.5214742919508882,0.21141512477023439,5.9311936989200404,1.1235142208340558
29,27.45165762469869,10.083667891351283,0.6295374130019665,0.5215293308144683,1.9231028583593053,1.3573580751657108,0.42295558236730657,0.7446089074863789,36.2905689233106,0.34391297430156614,0.1535692681795644,5.9311936989200404,1.1235142208340558
30,38.55275547858308,9.250172018401718,0.17694670329659642,0.300249259007284,1.344299906666628,0.5084963787404156,0.44844074381515847,0.5976443378488309,29.68148521124042,0.3010368828736853,0.2371954306293369,5.9311936989200404,1.1235142208340558
31,33.905990400387786,6.192702290554495,0.3406501222713697,0.7435477348601588,1.26661334323122,0.7844723312396196,0.5251881494474874,0.749665000091423,45.20232572868947,0.67929085724447,0.17147212999767905,5.9311936989200404,1.1235142208340558
32,23.709225507321023,4.911798985162423,0.4665447367014551,0.44593806415357284,1.7481373799670505,0.5343641814479169,0.5420730228007438,0.8521890700020641,20.45895087325666,0.4983900955057469,0.2859085183549121,5.9311936989200404,1.1235142208340558
33,42.8011287892702,15.280569891029565,0.5181304182217145,0.6816066721158086,1.160315753831925,1.0133992670521919,0.5721068399988372,0.5137621191012004,37.09508302400999,0.6957164672461968,0.1473680917249999,5.9311936989200404,1.1235142208340558
34,23.442959367176037,3.79025646095654,0.5152024015905099,0.6677621894031686,1.9396990448691918,1.1983242969677452,0.39276055203175475,0.928722825557454,36.55112923598817,0.45102943679732066,0.10024352602627916,5.9311936989200404,1.1235142208340558
35,11.031314501720892,2.29889316830948,0.21664462978792473,0.5958391706505991,1.3594804504851685,1.4382296058618749,0.31358020076213183,0.7496245561809525,12.047014594852882,0.4415449458995415,0.15249891869488988,5.9311936989200404,1.1235142208340558
36,37.55210008102304,6.616687663653022,0.38643149512714176,0.8380864915945212,1.8092894319391095,1.4088943499327797,0.7934444223742139,0.8586311078604048,49.08172689103267,0.45016661148614,0.12970905064930108,5.9311936989200404,1.1235142208340558
37,37.81601056809629,9.252819721645443,0.5381370927101186,0.40849592840465626,0.9361704955260726,1.1566650681020476,0.6254399059923612,0.7258152887024824,25.846552150970975,0.6074447018404645,0.20416679717388217,5.9311936989200404,1.1235142208340558
38,19.476330711212988,7.71320165746178,0.8370470248285942,0.5763886644764273,1.8676941603959816,0.735972638865755,0.5670316622202375,0.6348483882802156,12.614812665674663,0.5426673603629696,0.13506468836891591,5.9311936989200404,1.1235142208340558
39,73.84676856570621,27.4280401143088,1.8057255846743472,1.3020363745174126,0.32745114495134464,2.805985334042772,4.745560685360076,0.29783217604999634,136.5347447128498,0.7741307790122828,0.20482207071358835,4.480096657666551,0.8767748717369857
40,46.39656316743558,11.020936409734647,0.69738035069312,0.7513636635203065,1.105964198327768,1.3532838410474277,0.864596062955892,0.6849592820722198,46.34108166956393,0.31345363780742325,0.14421397718176554,5.9311936989200404,1.1235142208340558
41,24.463553208795684,17.99817255375633,2.3382003361377235,2.645184191301327,0.555703764250166,4.09572613589379,5.1901687615598435,0.08535663116333377,45.01610788694186,0.8679940174163454,0.08439009796041909,4.549083831297438,0.8357573541050224
42,58.106425252835486,19.30965540692442,0.5464671649630946,0.5293833388229453,1.1954027218277035,1.272400217936297,0.7843484298555474,0.5347179967073962,53.668066278678786,0.4531310275601202,0.2321784379115107,5.9311936989200404,1.1235142208340558
43,10.315415072784287,1.6726934021707915,0.24498371244734451,0.7037617785749213,1.9288488795201524,1.4778716502574816,0.9854629261371924,0.5526267133325952,7.890970195696526,0.39355310718322856,0.30956855831107816,5.9311936989200404,1.1235142208340558
44,14.801536785683892,2.9482584591598777,0.5591533718157152,0.30931162812656543,1.103316007364547,1.2373156449704137,0.7932868773382473,0.7644681360892364,16.496473346489775,0.48648442167774064,0.29238112945122713,5.9311936989200404,1.1235142208340558
45,15.094293759215446,4.268850788769772,0.5443778012169154,0.9526059574427891,1.4204616745015037,0.8923049975155962,0.6268962947987269,0.7570413486011298,8.061779894703843,0.5051792689777655,0.265988110501769,5.9311936989200404,1.1235142208340558
46,44.455051271158155,13.465134206758771,0.5496263668055035,0.5447138979045842,0.821183899105081,1.279055968302166,0.7113368678124818,0.7720331183313984,44.755414879656406,0.3515555366749158,0.28909204594579313,5.9311936989200404,1.1235142208340558
47,30.30956692467929,7.967885729456047,0.43863789213384846,0.7826430739633166,1.3472523076321066,0.5653051478671983,0.3877466024202721,0.5584969790884511,35.52491895989541,0.3807158698416365,0.1947894528521746,5.9311936989200404,1.1235142208340558
48,10.027175121032425,2.1664675924248806,0.42869313549581745,0.22275454610127218,1.4553550988406823,0.86848648794896,0.6639591238435798,0.7257613658274488,15.889845918072298,0.45135300025005093,0.25445868256664134,5.9311936989200404,1.1235142208340558
49,36.27360346248646,19.64268422534023,2.3435999066836644,3.1771385485973838,0.5323278044638361,3.891936115649194,6.385858572302666,0.43564783066722973,83.93103506637159,0.5730400351545096,0.12525368565755648,9.023987873681024,1.1867715648001393
50,23.414642930334054,6.235057504383927,0.43814895417348226,0.6496269689062789,1.5727292114406424,0.7168716201859273,0.6653849117617987,0.6535191091529536,20.362291444165585,0.4283968624264315,0.1001220698810057,5.9311936989200404,1.1235142208340558
51,9.437445799339002,1.4156092506991687,0.23950684517684143,0.8963778096392668,1.793779873523002,0.5242700193211521,0.8717441046242763,0.9144961160496059,9.02403627348172,0.34538929758944675,0.20115007709250565,5.9311936989200404,1.1235142208340558
52,77.48916417177676,33.90708432975178,2.0259505023312583,3.449462747063554,0.23373012426010178,2.9613768127107942,3.851410300234511,0.23493079946690917,135.5688598197168,0.909262349639213,0.1707260617007427,6.451822853551276,1.2108551343327412
53,44.23403867100475,7.415220721876509,0.2419312390218984,0.9099685500400194,0.8548823771497003,1.118748361559685,0.9611768542467752,0.5294188924882073,28.044017343176357,0.6870382265942687,0.23604299693322348,5.9311936989200404,1.1235142208340558
54,30.316180514383625,5.148848693094136,0.14932095355007463,0.5541505023508431,1.1585580693898792,1.357581024042225,0.680868332361855,0.8921334185114125,13.853424245387686,0.6121256121118483,0.19214128840140102,5.9311936989200404,1.1235142208340558
55,57.06869471032592,14.816065339024059,0.3913166861393174,0.5921548622700915,1.4160254037018438,1.4703134164706737,0.3421422949426877,0.6712175948373877,50.49975698022036,0.5275540380239443,0.2280465503430903,5.9311936989200404,1.1235142208340558
56,42.26126811432601,19.947391618615683,0.6416512360076597,2.3358134053294872,0.38318477622704206,3.037333051853736,4.654211040586734,0.44299189739878003,89.45236783372455,0.8517334439109633,0.20362824061306775,4.53212141900661,1.446366820827263
57,62.483212400792155,35.97473344692247,2.3317426548365927,2.281875950957342,0.30377167608511857,2.9543879224243916,6.345999661075704,0.26831930111279845,140.95487180242984,0.8903159504788368,0.083146943515717,5.525747609970067,0.8509570198621035
58,34.355212489717275,4.109201942211452,0.2938324795985587,0.3560975758908266,0.9922676517655544,1.521501471479123,0.34042008234362753,0.8023980314168522,53.70708199061524,0.3220339633355352,0.22094932230188302,5.9311936989200404,1.1235142208340558
59,33.04257919531103,4.246567657578511,0.5171637041134896,0.9533901588645832,1.0558631509505907,0.6720518125656467,0.8988967097298446,0.575777304197421,39.21500958454151,0.3257740322381325,0.2831144909201205,5.9311936989200404,1.1235142208340558
60,16.573771508058364,10.424240713404235,2.874927608384084,2.939455060570739,0.3986547839446771,3.0420329363292344,4.493287456274337,0.4429854730407164,26.51185214910966,0.7526441332726429,0.1572347498508684,2.5049130760093794,1.5847800862722832
61,53.6811914906759,9.063115887902887,0.7809025538642207,0.9947429353403139,1.8871853784657946,1.3422966446912328,0.8445479867620149,0.5291925474034276,33.078229761375034,0.5708221637217378,0.18374945388024105,5.9311936989200404,1.1235142208340558
62,26.378896813881987,3.2213650888602,0.7833348629389738,0.6329572302133097,1.8187558732426745,0.586379775825277,0.4975800925481323,0.569271184240344,29.259991445437638,0.6928729292941637,0.20104162820762822,5.9311936989200404,1.1235142208340558
63,14.152516673074947,3.3811090413029543,0.46051902014359886,0.7361196799162472,1.7156836633339385,1.4520000652595126,0.4348419319857368,0.5519010433773762,17.168651906415292,0.6563846937269442,0.16500502816496757,5.9311936989200404,1.1235142208340558
64,5.692212124087999,1.5943933758809417,0.3147462750418307,0.8527323382289499,1.2983310032300794,1.2909287306216342,0.8795454260662285,0.573261117570881,2.9632561974255034,0.4803501473408328,0.1843667047851647,5.9311936989200404,1.1235142208340558
65,32.65559089287823,9.467490342467451,0.628454346161537,0.30078615358758815,1.4628005572033131,0.5405011864489894,0.5320189676930499,0.5482298559514386,37.50949157376524,0.33845554366738917,0.23154257046365567,5.9311936989200404,1.1235142208340558
66,30.277083752809137,5.549354755254189,0.13504984087313052,0.6858498404744535,1.3441375048227522,0.5680407690067691,0.6718569406688293,0.7474569542932527,26.450574700382784,0.35356628162080256,0.2138445286970787,5.9311936989200404,1.1235142208340558
67,32.52868884439524,3.88781271641148,0.4255302478829128,0.21108288552082993,1.2470362720396448,0.5654237483790934,0.6933070945704126,0.5111462509488398,40.18328695194052,0.32900690000077687,0.2394758665634251,5.9311936989200404,1.1235142208340558
68,38.141977822908586,16.687251695826543,0.34472860371319825,0.5903918310084125,1.4792100895256084,0.8473187907366658,0.6833765128190966,0.7286827758109032,68.91628209902387,0.3612974327557606,0.18135258818019703,5.9311936989200404,1.1235142208340558
69,10.660096520357525,4.080089917831946,2.2589721899325914,1.4959810879953352,0.34072493926183417,3.3699469734718197,6.438974802081575,0.3587992991997391,20.027448483098777,0.8328327199375787,0.10979225260903448,9.180352856880852,1.1389613466283988
70,36.13808028253721,10.275461714921391,0.1064022265449225,0.32328676528632666,0.8950080612804185,0.962141495125022,0.739177826758074,0.8011625158204588,49.779687019579434,0.36354434351681636,0.20693804912079772,5.9311936989200404,1.1235142208340558
71,12.661351152601135,4.290043033620224,0.5097929892789843,0.5121777535367915,1.8745571988850425,0.691308641144769,0.5768461233347701,0.8743931885115092,11.094300632378086,0.33640136791264025,0.13692334783566204,5.9311936989200404,1.1235142208340558
72,38.284526577924886,12.62294970694557,0.6065686009473403,0.49084375863922725,1.7712780288751053,1.331655973158924,0.8814266902610408,0.5870280297076987,45.12649300247099,0.5049037586309278,0.14712330595823303,5.9311936989200404,1.1235142208340558
73,34.02337659778249,7.841031121686863,0.4494686846600926,0.6569890483484891,1.3611485546798108,0.8899310973669157,0.4310048531934517,0.6892620850564085,49.037483001011324,0.4439106708408326,0.10439977947615738,5.9311936989200404,1.1235142208340558
74,24.783286156688085,5.66557027747213,0.1578697373007123,0.25545770271254525,1.2889877843178825,0.5639202783792083,0.6666703464365606,0.5199249216623599,22.975310384958888,0.49047047094152413,0.11573777366512575,5.9311936989200404,1.1235142208340558
75,41.37509978064847,10.216388963503807,0.7824260409847067,0.6075836389569859,1.2511741454764151,0.8454134074988909,0.8897179286484673,0.9087595642127809,40.83401525415688,0.5034121141839376,0.14666970635509669,5.9311936989200404,1.1235142208340558
76,30.983026533869772,20.375007373483704,1.912058943109828,1.1192948849942168,0.27183894196114705,2.5096485471778465,5.880262114742376,0.33645937610218685,44.13984205331531,0.8606613749423498,0.11205640536275226,9.96068127930551,0.43955236891180216
77,44.77704536891455,16.393549334584172,1.2482911485750603,1.5827751771851726,0.5317157404087945,2.204267004037177,3.0545559640098814,0.36031377043665236,54.12580338802043,0.758179893172548,0.0781204451332037,9.850026959673121,1.2603046169805767
78,42.590379111443895,5.818153247274964,0.27382139339963907,0.7492236588979088,1.726553552453897,0.7467183237653875,0.7405256048541234,0.6202156438808323,36.05407938282385,0.3255693711127738,0.24100645819163188,5.9311936989200404,1.1235142208340558
79,18.742162938516408,3.7491889625219152,0.4539515095630372,0.6837244999381387,1.4767299116979133,0.6744867197749081,0.8248321162608548,0.5250931774945179,34.41616749105177,0.3487521861336381,0.10643433795593532,5.9311936989200404,1.1235142208340558
80,26.69965828318831,8.2998891017365,0.3888949957901181,0.7738592922920166,1.064657754534495,1.2723770829329897,0.9936559924234091,0.6596151002955803,28.85880619713917,0.6252558529456322,0.1871088319958233,5.9311936989200404,1.1235142208340558
81,46.74590579728419,11.857591173449347,2.2031482358365286,2.1938922104851994,0.25911886599107026,3.6186355280532316,5.451751716998048,0.14419689707487568,90.14299774311321,0.6836473772095045,0.14662266841158247,9.074110032262293,1.1699357601877356
82,62.35045360979167,21.192357545434263,0.929677003027068,2.7669633530073776,0.2653099204261548,2.651680349967657,4.3238468297824575,0.4018314657098881,91.01840471654262,0.7264004185305621,0.12066830432292702,3.53982335578261,1.9419000976352168
83,20.316056750815083,3.2082047659894783,0.6588153263634084,0.606781806369055,1.3517891421966381,0.9510595280103229,0.6335652952520533,0.6233994443918832,12.231133293985154,0.38954305505399694,0.1562395262763056,5.9311936989200404,1.1235142208340558
84,14.609514344580855,3.332719180623283,0.27150307749461594,0.5878457325485379,1.8219608863067294,1.1282652013319712,0.7488948246885881,0.5751101512412422,19.392637251152646,0.6306754170889708,0.2924922686248009,5.9311936989200404,1.1235142208340558
85,48.702733752911904,31.741926414611076,1.2192988160567675,1.7041301887752396,0.5059445294847973,2.031248403689411,3.0168893162756394,0.15224893346370988,122.01109280673646,0.8258445030547592,0.06893025528053721,2.4106333551540247,1.1856781282223114
86,42.388551048671616,12.860679722888163,0.46849134613101295,0.2225444260100713,0.9340305739448789,0.8583964481060861,0.33420196718294537,0.533389798909809,54.0192991864098,0.515803701554379,0.11213716355559487,5.9311936989200404,1.1235142208340558
87,9.986627100927487,2.1315170851360157,0.6110565462129988,0.719403474619916,1.3603217630548292,1.557154829428671,0.5226489746694427,0.8208543887950908,12.802194459655578,0.3333327396488981,0.311345706342939,5.9311936989200404,1.1235142208340558
88,13.270993547262265,1.6497995224639428,0.14892356178629693,0.6723756670721723,2.0387200261501373,1.1125174230654733,1.0380641599367424,0.5169617696875022,11.521491528911495,0.688328596040587,0.28493221469031516,5.9311936989200404,1.1235142208340558
89,13.101909127747119,2.8814288354061897,0.5183971250979797,0.46532677816005147,1.0567676147306013,0.9747179814615196,0.7526275493495322,0.7964692047545984,11.76383537404753,0.6038563889653866,0.17261442680406536,5.9311936989200404,1.1235142208340558
90,29.0695341650383,14.739874592630521,0.6857445355386841,1.0621471048878104,0.5732869466343944,2.4633398100765516,4.696072682720943,0.29841482475964576,83.67277383747597,0.5917025009591308,0.11628255443069586,6.3063993655896535,2.2055310976989446
91,33.31367483133268,25.320462285213207,2.207061483236719,2.076852326908475,0.5204584908065806,2.4807949737891177,4.231076813025172,0.4205291521901682,66.24111119765593,0.9358163078068401,0.17199972700143012,9.008247496600957,1.5201960971413224
92,38.45357045647833,14.754834227177593,0.13594488265993349,0.9694977600512026,0.9018135451756821,1.3381315232227486,0.5459716155508579,0.7802921374667963,45.38418322410383,0.6207637552875409,0.13538091655227166,5.9311936989200404,1.1235142208340558
93,34.35312715269542,7.386392253066705,0.6879527467841701,0.742384410695663,1.3565816529170733,0.5382121158554914,0.4332760508134076,0.6726707522422257,47.27000916447072,0.3288072704573876,0.143181487563737,5.9311936989200404,1.1235142208340558
94,33.27643418801782,11.570823834420622,0.18229303640062855,0.29572458247217903,1.6563825136091639,0.834703651645214,0.36936957707431517,0.6619979642937912,27.62106690218803,0.36527118951248333,0.19718165408123048,5.9311936989200404,1.1235142208340558
95,19.967403376620812,3.3079211042472374,0.1325783056143576,0.47790506369419034,1.4815436275116558,1.0137810203016435,0.8504670389705848,0.7890670385420929,28.62065610228095,0.550600064823114,0.25227545808880797,5.9311936989200404,1.1235142208340558
96,37.566855301016524,12.91509603620339,0.38752169988411234,0.6508449709786746,1.8057459487479322,0.826102156614098,1.1150336025781789,0.677659797557697,60.14679349177953,0.38101509811458384,0.0985203578687525,5.9311936989200404,1.1235142208340558
97,23.962299188189075,10.897256756832041,0.679565514503377,0.8879744084173955,1.183712003324049,1.201276777018742,0.4103833644040533,0.6568996522280931,32.179672632838745,0.5867280113948694,0.26582060190882356,5.9311936989200404,1.1235142208340558
98,43.125692629885194,6.647812808822269,0.2799158580331568,0.2353545011283119,0.9587176666492258,1.4214719514127754,0.3408054718630715,0.7112434033400229,35.86257915045902,0.5012167454337255,0.10627688938537742,5.9311936989200404,1.1235142208340558
99,38.976809471087385,3.4247823807136184,0.41811961776093565,0.3629081748979494,1.9618927134937079,1.1809294976060354,0.5113700580427536,0.7704196831643993,28.436728598007548,0.31735382009822954,0.1919457959333102,5.9311936989200404,1.1235142208340558
100,11.014338845737324,2.330410452240231,0.1234836691475503,0.8895755993515292,1.2976926964272448,1.3661001324662843,0.6474688233150627,0.5184173294127337,5.536675885928271,0.5630567195710819,0.21387355912804917,5.9311936989200404,1.1235142208340558
101,28.523842469994594,4.658669520904383,0.4092897549519953,0.20352746073281539,1.5217172601636888,0.7418003397079039,0.459039003696863,0.6745224249643449,45.81669899324621,0.6443173583297048,0.2273768954019517,5.9311936989200404,1.1235142208340558
102,23.32938132124108,6.269832315566936,0.49535206181204466,0.3543655549488269,1.7518270076824607,1.3854422896547585,0.4712097808379277,0.49648193338014396,26.143626035365248,0.3546990030615413,0.10875412356876857,5.9311936989200404,1.1235142208340558
103,41.752691050476976,13.31928103826675,0.5392903547437375,0.9961919979811066,1.2389516542479861,1.3106093103660017,0.4443789202929799,0.5875809642847115,40.95392191704818,0.5429105895182427,0.16664238456409006,5.9311936989200404,1.1235142208340558
104,12.56691791098487,7.268724812773537,1.168215324333734,3.3502618081222484,0.1751804375028496,2.8666677506102154,6.802215724405826,0.1886827694299713,19.895522237253317,0.5972674130107385,0.09868252853541745,3.162361945851457,1.3451515088520665
105,15.51945838696854,2.3330936398831614,0.30589329692941664,0.46467691391038035,1.0036491932485165,1.4616642078394344,0.846750282444,0.8730043812379096,7.125413901053184,0.4609069918313138,0.10534904876796976,5.9311936989200404,1.1235142208340558
106,36.804322598901564,11.320242599639931,0.17810696857707092,0.27116122673080745,1.1384237104418913,0.6095779090571567,0.7685290272198294,0.8786275171157204,50.01238131577485,0.4249731207156021,0.12592383961070472,5.9311936989200404,1.1235142208340558
107,22.008260188811292,16.109954439474077,2.5902018577953325,2.4526955679122353,0.24040132508654738,2.669658597887418,6.2097723820278246,0.283099152389892,50.371281539804556,0.6449189536301767,0.1755606437381786,2.086935427330676,1.1366804361530947
108,79.11921507964709,49.490702008254594,0.6759991930643958,1.0326175323030908,0.44649008978150145,2.4595286591304863,3.261217896810142,0.21019956150475538,127.59253427828158,0.7111995771948854,0.183666556027384,8.961061614267921,1.1550132892872897
109,19.242179028916684,5.166248094529773,0.6800990628429715,0.8132859099963334,1.117732826629203,0.7351344111033493,0.9185314429735302,0.7463321502069329,23.20349426516842,0.6919923590103559,0.12420947493829727,5.9311936989200404,1.1235142208340558
110,38.24313271587796,39.21536330716872,1.8232428470789246,3.4986111574555765,0.45904386611822623,2.3613062736411314,3.7272424380627975,0.11529020569629465,92.70322048962966,0.6295151456382736,0.1141181018748026,2.8126025889644524,2.029713038531001
111,40.00881178709334,9.275991660543607,0.7397795686019857,0.7876594132891406,1.8330059019152916,1.2199019666739481,0.42756178550372015,0.8101505407469367,46.37811987033096,0.4750073676201265,0.2636489135987456,5.9311936989200404,1.1235142208340558
112,24.992269255068926,5.013462203396989,0.7110475197486288,0.9270594670145373,1.4669326709100752,0.7524970849904837,0.6432602348790447,0.821496002356626,33.66663534492735,0.44566960385260196,0.09070165860776644,5.9311936989200404,1.1235142208340558
113,16.551669351983755,5.911433684490159,0.5102473708819699,0.5124865700140775,1.4496020190224168,0.5303588920796994,0.3501577090567162,0.8405252065435854,15.77964636917158,0.49549746283598195,0.23434378133104763,5.9311936989200404,1.1235142208340558
114,14.733877791001532,1.885241551952812,0.5969237682766596,0.3222915543667238,1.4534691406249092,0.8769091392686754,0.5770333969539385,0.5208965847357367,19.046162509303052,0.4517604142935915,0.11491538404850388,5.9311936989200404,1.1235142208340558
115,6.831323249518589,1.0403897514704554,0.2983955727955994,0.5930698797700834,1.056677386662422,1.0546710546717175,0.7260769614218805,0.5497238212474603,7.580009385417455,0.435269459976931,0.10239943482322583,5.9311936989200404,1.1235142208340558
116,19.766112602831637,7.177898349854917,0.49602865954046815,0.9152066625142702,1.3850480284326843,1.4744432430895698,0.631755455980006,0.816971511233288,16.45462344019576,0.48601585171058687,0.13540436288230376,5.9311936989200404,1.1235142208340558
117,29.144806226864528,11.007218715765172,0.43198377716702646,0.8226074321966125,1.492617752786997,1.392214672032643,0.580429040986044,0.7414458926568083,19.2791905621218,0.40848704956447307,0.1855790000972839,5.9311936989200404,1.1235142208340558
118,56.937259647960495,5.45083002205496,0.4082186266348844,0.246333900780849,2.0635367544402206,0.9824039021366874,0.7133289250361586,1.0081150428020644,38.84850359525304,0.4048557375754176,0.25468621538389846,5.9311936989200404,1.1235142208340558
119,37.06445987512165,7.983447128993914,0.6369220013919751,0.7239604892444551,1.8983636938225932,1.2299185131051278,1.0289201444714522,0.539920974960477,46.73113392379886,0.4864181107631114,0.15838689720531093,5.9311936989200404,1.1235142208340558
120,33.19850652384768,6.814304295995204,0.29058570738972894,0.711922979876635,1.7817429149890696,0.9255490099128262,0.4289056027556159,0.6987504440241408,32.22291054896252,0.6311381692323959,0.21943324076998033,5.9311936989200404,1.1235142208340558
